gene_name,log2FC_12h,log2FC_18h,log2FC_24h,acc_untr_12h_tss,acc_untr_12h_avg,acc_vacv_12h_tss,acc_vacv_12h_avg,acc_untr_18h_tss,acc_untr_18h_avg,acc_vacv_18h_tss,acc_vacv_18h_avg,acc_untr_24h_tss,acc_untr_24h_avg,acc_vacv_24h_tss,acc_vacv_24h_avg,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss,acc_delta_12h_avg,acc_delta_18h_avg,acc_delta_24h_avg,expr_var,expr_range,acc_tss_var,acc_tss_range,acc_avg_var,acc_avg_range,expr_slope,acc_tss_slope,acc_avg_slope,expr_dir,acc_tss_dir,acc_avg_dir,expr_acc_tss_agreement,expr_acc_avg_agreement,agree_count,disagree_count,neutral_count,agreement_class
AP2A2,-0.203674483952202,-0.249503187722362,-0.695472876992311,7.69873,4.731515555555556,8.08922,5.2242875,4.83321,4.5371776,4.89857,4.7284803125,4.80575,4.428151785714285,4.03491,4.034911428571428,-0.203674483952202,-0.249503187722362,-0.695472876992311,0.3904899999999989,0.06536,-0.7708399999999997,0.4927719444444438,0.1913027125000006,-0.3932403571428571,0.0738091488722702,0.4917983930401089,0.3589378876333326,1.1613299999999986,0.2029320161067822,0.8860123015873009,-0.040983199420009,-0.0967774999999997,-0.0738343584656083,"['→', '→']","['→', '↓']","['→', '→']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
MUC6,,,,2.88702,4.1501,4.71871,4.770565384615384,4.22906,6.009530235294117,5.44286,5.714998421052632,6.72805,5.998899655172414,4.8419,4.672004210526316,,,,1.83169,1.2138,-1.88615,0.6204653846153843,-0.2945318142414859,-1.326895444646098,,,3.968968720033332,3.71784,0.949201456440013,1.9473608292614824,,-0.3098199999999996,-0.1622800691051234,"['NA', 'NA']","['→', '↓']","['↓', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103235151,1.96014989399862,0.937980520881726,2.40937186250851,4.33054,3.945604,4.71871,4.5838920000000005,3.62491,6.273881153846154,5.98714,5.20959,5.28632,4.325171666666667,3.22793,4.611330000000001,1.96014989399862,0.937980520881726,2.40937186250851,0.3881699999999997,2.3622300000000003,-2.05839,0.6382880000000002,-1.0642911538461544,0.2861583333333337,0.5686038474240587,1.471391341626784,4.9040749836,4.42062,0.8077474824469346,1.7025791538461543,0.0374351640424907,-0.2038799999999996,-0.0293441388888888,"['↓', '↑']","['↑', '↓']","['↓', '↑']","['disagree', 'disagree']","['agree', 'agree']",0,2,0,strictly_disagree
MUC2,0.0,0.0,-0.492126251241272,5.29288,4.571125,6.06692,4.760843125,5.13529,5.770533529411765,4.89857,6.119536216216217,4.32517,5.481148918918919,7.26285,5.931322,0.0,0.0,-0.492126251241272,0.7740399999999994,-0.23672,2.9376800000000003,0.1897181249999997,0.349002686804452,0.4501730810810809,0.0807294157202625,0.492126251241272,2.629964864533334,3.1744000000000003,0.0172406340757538,0.2604549560810811,-0.0410105209367726,0.1803033333333331,0.0217045796734234,"['→', '→']","['↓', '↑']","['→', '→']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
LOC103241697,,,,7.69873,6.896783333333334,4.04461,5.055764999999999,3.62491,9.36433625,5.44286,10.652454285714285,11.0532,8.410047500000001,16.9466,11.02875,,,,-3.6541200000000007,1.81795,5.8934,-1.8410183333333352,1.2881180357142856,2.6187024999999995,,,22.951330156300003,9.54752,5.241843223993734,4.459720833333335,,0.7956266666666659,0.3716434027777775,"['NA', 'NA']","['↑', '↑']","['↑', '↑']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
MUC5AC,0.686035316291394,2.49009840779258,3.9812873408457,3.3682,3.805626363636364,4.04461,4.718711428571429,4.83321,5.030216739130435,4.35428,4.709253043478261,4.80575,5.106106875,4.03491,4.034912,0.686035316291394,2.49009840779258,3.9812873408457,0.6764099999999997,-0.4789300000000001,-0.7708399999999997,0.913085064935065,-0.320963695652174,-1.0711948749999998,2.722828996251029,3.295252024554306,0.5857590876999996,1.4472499999999997,1.003848341000206,1.9842799399350648,0.2746043353795252,-0.1206041666666665,-0.1653566616612552,"['↑', '↑']","['↓', '→']","['↓', '↓']","['disagree', 'neutral']","['disagree', 'disagree']",0,1,1,mostly_disagree
MUC5B,0.0,2.05127306701024,2.41138657132617,4.33054,4.63127,4.04461,5.248361428571428,3.32283,5.943163720930232,5.44286,5.987143061224489,5.28632,5.386906744186047,3.22793,4.572902333333333,0.0,2.05127306701024,2.41138657132617,-0.2859300000000004,2.1200299999999994,-2.05839,0.6170914285714284,0.0439793402942569,-0.8140044108527134,1.69203135463408,2.41138657132617,4.398241944933332,4.178419999999999,0.5187714807631226,1.4310958394241418,0.2009488809438473,-0.1477049999999996,-0.1192579866186783,"['↑', '→']","['↑', '↓']","['→', '↓']","['agree', 'neutral']","['neutral', 'neutral']",1,0,1,mostly_agree
TOLLIP,-0.134965144346546,0.151638102359402,-0.0084984583171443,4.33054,5.366908461538462,8.08922,6.403969999999999,4.83321,5.626158958333334,12.5186,6.30620551724138,6.72805,5.35260724137931,7.26285,4.553688571428571,-0.134965144346546,0.151638102359402,-0.0084984583171443,3.758679999999999,7.685389999999999,0.5348000000000006,1.0370615384615371,0.680046558908046,-0.7989186699507389,0.0206298269604938,0.286603246705948,12.823898504433329,7.1505899999999984,0.947603528246747,1.835980208412276,0.0105388905024501,-0.268656666666666,-0.1529983507010228,"['→', '→']","['↑', '↓']","['→', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
LOC103235445,,,,,,,,3.32283,3.32283,3.26571,3.809995,,,,,,,,,-0.0571200000000002,,,0.4871649999999996,,,,,0.0,,0.0,,-0.0015866666666666,0.013532361111111,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103241805,,,,2.88702,3.12761,4.04461,3.70756,3.32283,4.90873,4.89857,4.89857,5.28632,4.805745,4.8419,4.8419,,,,1.1575899999999997,1.57574,-0.44442,0.5799500000000002,-0.0101599999999999,0.0361549999999999,,,1.1370553146999998,2.02016,0.1076813155583334,0.5901100000000001,,-0.1335008333333331,-0.0453162499999999,"['NA', 'NA']","['→', '↓']","['→', '→']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
BRSK2,3.49542019025234,2.64043255837247,4.86889138111237,3.84937,5.177397600000001,3.37051,5.797275999999999,4.53114,5.8393911029411765,3.26571,6.249204691358025,3.8446,5.837381066666667,3.22793,4.937965952380953,3.49542019025234,2.64043255837247,4.86889138111237,-0.47886,-1.2654299999999998,-0.6166699999999996,0.6198783999999984,0.4098135884168483,-0.8994151142857136,1.2639092812395525,2.2284588227399,0.1764289164333333,0.7865699999999998,0.6777433005993878,1.519293514285712,0.114455932571669,-0.0114841666666666,-0.1266077928571425,"['↓', '↑']","['↓', '→']","['→', '↓']","['agree', 'neutral']","['neutral', 'disagree']",1,0,1,mostly_agree
LOC103236142,,,,,,4.71871,4.71871,3.92698,4.790057142857143,7.07571,5.714995,3.36402,3.36402,5.64888,5.64888,,,,,3.14873,2.28486,,0.924937857142857,2.28486,,,0.3731356884499999,0.8638699999999999,0.924694117316582,1.359922142857143,,-0.1439783333333332,0.2266536904761903,"['NA', 'NA']","['NA', '↓']","['NA', '↑']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
MOB2,0.800778693072237,1.69428030914216,1.53323415634459,4.81171,5.417051935483871,4.04461,7.629603636363637,7.85397,5.079087209302325,6.53143,5.257566382978724,5.7669,5.31035025,7.26285,4.343464705882353,0.800778693072237,1.69428030914216,1.53323415634459,-0.7671000000000001,-1.32254,1.4959500000000006,2.212551700879766,0.1784791736763988,-0.9668855441176474,0.2267953344879966,0.8935016160699231,2.2289657960333344,2.8184900000000006,2.5930220962612784,3.179437244997413,0.061037955272696,0.1885874999999997,-0.2649531037497842,"['↑', '→']","['→', '↑']","['↓', '↓']","['neutral', 'neutral']","['disagree', 'neutral']",0,0,2,mixed
LOC103236198,0.329247295400779,0.698147578698262,1.27658791674703,3.84937,6.805134285714286,4.04461,6.572485,3.32283,4.87097125,3.81,5.578926666666667,2.88345,5.149014285714285,4.03491,4.265478571428572,0.329247295400779,0.698147578698262,1.27658791674703,0.1952399999999996,0.4871699999999999,1.1514600000000002,-0.2326492857142854,0.7079554166666666,-0.8835357142857134,0.2280224827586061,0.947340621346251,0.2401435029000002,0.9562200000000004,0.6402057281566189,1.59149113095238,0.0789450517788541,0.0796849999999999,-0.0542405357142855,"['→', '→']","['→', '→']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
LOC103241812,0.0667369469910494,-0.373907821260762,0.0423218829934274,5.29288,4.33054,4.71871,4.71871,4.83321,4.73252,6.53143,6.53143,5.7669,5.126133333333333,4.8419,4.8419,0.0667369469910494,-0.373907821260762,0.0423218829934274,-0.5741700000000005,1.69822,-0.9249999999999998,0.3881699999999997,1.7989100000000002,-0.2842333333333329,0.0613351789735384,0.4406447682518114,2.0280201949000003,2.62322,1.1302999562481482,2.083143333333333,-0.0020345886664685,-0.0292358333333331,-0.0560336111111109,"['→', '→']","['↑', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
DUSP8,0.544062487482906,-0.0165597180592258,0.587524009013265,3.84937,13.95395181818182,3.37051,13.931442222222223,3.02076,10.702112857142858,4.35428,8.527143333333333,4.80575,10.724403157894736,3.22793,6.340577142857144,0.544062487482906,-0.0165597180592258,0.587524009013265,-0.47886,1.33352,-1.5778199999999996,-0.0225095959595957,-2.174969523809525,-4.3838260150375925,0.1135172184190749,0.6040837270724908,2.161389156933333,2.91134,4.755535274526569,4.361316419077997,0.0036217934608632,-0.0915799999999997,-0.363443034923166,"['→', '→']","['↑', '↓']","['↓', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
LOC103241820,2.45591160050397,1.2942814055409,0.958948279855275,4.33054,5.653755,6.06692,6.965714999999999,5.73944,6.009715789473685,5.44286,6.229045555555556,4.32517,6.543211538461538,4.8419,4.303908333333333,2.45591160050397,1.2942814055409,0.958948279855275,1.7363799999999996,-0.2965800000000005,0.5167299999999999,1.3119599999999991,0.2193297660818709,-2.2393032051282047,0.6171220330665999,1.4969633206486952,1.0469909400333337,2.03296,3.308364544548452,3.551263205128204,-0.124746943387391,-0.1016374999999999,-0.2959386004273499,"['↓', '→']","['↓', '↑']","['↓', '↓']","['agree', 'neutral']","['agree', 'neutral']",1,0,1,mostly_agree
LOC103236414,-0.178172675964964,0.243513697217749,0.133756192866097,2.88702,3.12761,3.37051,3.37051,3.32283,3.32283,,,3.36402,3.36402,,,-0.178172675964964,0.243513697217749,0.133756192866097,0.4834899999999997,,,0.2429000000000001,,,0.0478609543832864,0.4216863731827129,,0.0,,0.0,0.0259940724025884,0.0201454166666666,0.0101208333333333,"['→', '→']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103236741,,,,4.33054,4.33054,,,2.71868,4.410304,4.35428,4.35428,4.80575,4.80575,,,,,,,1.6356000000000002,,,-0.0560239999999998,,,,,0.0,,0.0,,0.0454333333333333,-0.0015562222222222,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
IFITM10,,,,3.84937,10.1647325,4.04461,7.976858333333333,3.02076,7.300163333333334,5.44286,6.53142875,3.36402,7.339687272727272,4.03491,4.303906666666666,,,,0.1952399999999996,2.4220999999999995,0.67089,-2.187874166666668,-0.7687345833333339,-3.035780606060606,,,1.375314141033333,2.22686,1.3120666926854598,2.267046022727272,,0.0396375,-0.0706588699494947,"['NA', 'NA']","['↑', '↓']","['↑', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
CTSD,-1.37335556458749,-2.58148210164742,-3.76351808569307,5.29288,8.990296842105263,4.71871,8.815170769230768,4.22906,7.325339583333334,4.89857,6.691508823529412,7.20862,7.1580347368421045,4.8419,5.14451625,-1.37335556458749,-2.58148210164742,-3.76351808569307,-0.5741700000000005,0.6695100000000007,-2.36672,-0.1751260728744945,-0.6338307598039226,-2.0135184868421048,1.4282759457374947,2.39016252110558,2.3297780096333343,3.0362300000000007,0.915605813614078,1.8383924139676104,-0.1991802100921315,-0.1493791666666664,-0.153199367830634,"['↓', '↓']","['↑', '↓']","['→', '↓']","['disagree', 'agree']","['neutral', 'agree']",1,1,0,mixed
LOC103241848,,,,3.84937,4.089955,5.39281,5.39281,4.22906,3.893418888888889,3.26571,4.354283333333334,3.36402,3.844595,5.64888,5.64888,,,,1.54344,-0.9633499999999996,2.28486,1.302855,0.4608644444444447,1.804285,,,2.897427987433333,3.24821,0.4608598216056583,1.3434205555555554,,0.0617849999999998,0.0417858333333332,"['NA', 'NA']","['↓', '↑']","['↓', '↑']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
SYT8,-0.929084732712577,-1.75329170126832,-1.61875115394976,8.1799,16.806604285714286,5.39281,10.689325,3.92698,10.636726363636363,4.89857,6.67466105263158,6.72805,11.510907142857144,6.45586,5.144515,-0.929084732712577,-1.75329170126832,-1.61875115394976,-2.78709,0.9715900000000004,-0.2721899999999992,-6.117279285714286,-3.962065311004784,-6.366392142857142,0.1955096764117881,0.824206968555743,3.666564340133335,3.758680000000001,1.7479653344570347,2.4043268318523587,-0.0574722017697652,0.2095749999999999,-0.0207594047619046,"['↓', '→']","['↑', '↓']","['↑', '↓']","['disagree', 'neutral']","['disagree', 'neutral']",0,1,1,mostly_disagree
TNNI2,0.214368129428921,-1.04386387466798,-0.0325247316188303,2.88702,5.705305714285714,14.8302,7.639806666666666,4.22906,10.0534590625,4.35428,5.559486428571428,4.80575,8.722432999999999,4.8419,4.8419,0.214368129428921,-1.04386387466798,-0.0325247316188303,11.94318,0.1252200000000005,0.0361500000000001,1.934500952380952,-4.493972633928572,-3.880532999999999,0.4444851205389061,1.258232004096901,46.9082459079,11.90703,12.586033450282814,6.428473586309524,-0.0205744050873126,-0.9922524999999992,-0.4845861626984122,"['↓', '↑']","['↓', '→']","['↓', '→']","['agree', 'neutral']","['agree', 'neutral']",1,0,1,mostly_agree
LOC103237714,-0.618120340103131,-1.62144416854235,-1.09397722741969,5.77405,16.32460268292683,5.39281,9.7744703125,2.71868,11.865536666666667,5.98714,8.079825,3.36402,11.495348,4.8419,5.208706666666667,-0.618120340103131,-1.62144416854235,-1.09397722741969,-0.38124,3.26846,1.47788,-6.55013237042683,-3.785711666666668,-6.286641333333333,0.2518866426496385,1.003323828439219,3.3304690001333337,3.6497,2.3276830919366462,2.7644207037601625,-0.0396547406097132,0.1549266666666665,0.021957586424458,"['↓', '→']","['↑', '↓']","['↑', '↓']","['disagree', 'neutral']","['disagree', 'neutral']",0,1,1,mostly_disagree
LOC103238179,-2.26320703162105,-1.9084078723599,-0.791737477995398,5.77405,14.675705,5.39281,7.954392,6.34359,11.780955833333332,5.98714,7.982856666666667,36.5237,20.953058,8.87681,5.379883333333335,-2.26320703162105,-1.9084078723599,-0.791737477995398,-0.38124,-0.3564499999999997,-27.64689,-6.721313,-3.798099166666665,-15.573174666666665,0.5896763100516447,1.4714695536256523,248.03073331003333,27.29044,37.59217285198238,11.775075499999998,0.1226224628021375,-2.2721374999999977,-0.7376551388888876,"['→', '↑']","['→', '↓']","['↑', '↓']","['neutral', 'disagree']","['neutral', 'disagree']",0,1,1,mostly_disagree
TNNT3,0.485169048484621,0.652378680132469,0.0,5.77405,4.65132,4.04461,3.90979,3.62491,5.1755635,6.53143,5.019522222222222,5.7669,5.574667499999999,4.8419,4.572900833333334,0.485169048484621,0.652378680132469,0.0,-1.7294400000000003,2.9065200000000004,-0.9249999999999998,-0.7415300000000005,-0.1560412777777777,-1.0017666666666658,0.1148243348024439,0.652378680132469,6.136632390933334,4.635960000000001,0.1876285999897415,0.845725388888888,-0.040430754040385,0.0670366666666668,-0.0216863888888887,"['→', '→']","['↑', '↓']","['→', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
MRPL23,,,,8.1799,6.4958025,7.41512,8.08922,6.94774,4.717026923076923,4.89857,3.8099966666666663,7.6892,5.046035,4.8419,4.8419,,,,-0.76478,-2.0491699999999997,-2.8473,1.5934174999999993,-0.9070302564102564,-0.2041349999999999,,,1.1039264532333328,2.08252,1.6629159523795614,2.500447756410256,,-0.1735433333333331,-0.1497960416666665,"['NA', 'NA']","['↓', '↓']","['↓', '↑']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103241849,0.691529192910091,1.28400022702675,-0.045661223267014,3.3682,5.004188,10.1115,10.1115,3.92698,5.1352866666666666,4.89857,4.898569999999999,4.80575,5.286323333333333,6.45586,5.245385000000001,0.691529192910091,1.28400022702675,-0.045661223267014,6.7433,0.9715900000000004,1.6501100000000006,5.107311999999999,-0.2367166666666671,-0.0409383333333321,0.4437452013946589,1.329661450293764,9.95226834843333,5.771709999999999,9.183575506770774,5.3440286666666665,-0.0614325346814253,-0.4244324999999997,-0.4290208611111106,"['→', '↓']","['↓', '↑']","['↓', '→']","['neutral', 'disagree']","['neutral', 'neutral']",0,1,1,mostly_disagree
LOC103238863,,,,6.25522,5.29288,4.04461,4.04461,4.53114,5.05977,6.53143,6.803570000000001,4.32517,4.965936666666667,4.03491,3.63142,,,,-2.21061,2.000290000000001,-0.2902599999999999,-1.2482700000000009,1.7438000000000002,-1.3345166666666666,,,4.444340372500001,4.2109000000000005,3.0726591454481493,3.078316666666667,,0.1600291666666666,-0.007187222222222,"['NA', 'NA']","['↑', '↓']","['↑', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
IGF2,-2.46897831840327,0.0,0.0,2.88702,3.12761,4.04461,4.04461,4.22906,4.03683,3.26571,3.9460675,3.36402,4.245076666666667,3.22793,3.76592,-2.46897831840327,0.0,0.0,1.1575899999999997,-0.9633499999999996,-0.1360899999999998,0.9169999999999998,-0.0907624999999998,-0.4791566666666669,2.03195131224848,2.46897831840327,1.1427255889333323,2.120939999999999,0.519281453830787,1.3961566666666667,0.2057481932002723,-0.1078066666666665,-0.1163463888888888,"['↑', '→']","['↓', '↑']","['↓', '→']","['disagree', 'neutral']","['disagree', 'neutral']",0,1,1,mostly_disagree
LOC103241858,,,,2.88702,5.430357142857143,4.04461,6.33655,5.13529,4.2112911764705885,4.35428,3.991425,3.36402,4.8400742857142856,3.22793,3.93404125,,,,1.1575899999999997,-0.7810100000000002,-0.1360899999999998,0.906192857142857,-0.2198661764705884,-0.9060330357142852,,,0.9746166181333328,1.9386,0.8371660987747787,1.8122258928571424,,-0.1078066666666665,-0.1510188244047617,"['NA', 'NA']","['↓', '→']","['↓', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
INS,,,,3.3682,3.68898,4.04461,4.04461,5.13529,6.427498333333333,3.81,5.831632857142857,5.28632,5.806944166666667,5.64888,4.572901666666667,,,,0.6764099999999997,-1.3252900000000003,0.3625600000000002,0.3556300000000001,-0.5958654761904763,-1.2340425000000002,,,1.1590237225000002,2.0017,0.6399453686975957,1.5896725000000005,,-0.0261541666666666,-0.1324727083333332,"['NA', 'NA']","['↓', '↑']","['↓', '→']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
TH,,,,3.84937,3.528588333333333,4.04461,4.38166,4.53114,5.817392903225806,4.35428,4.7624975,7.6892,5.539256842105263,4.03491,4.726614285714286,,,,0.1952399999999996,-0.1768599999999995,-3.65429,0.8530716666666667,-1.0548954032258058,-0.8126425563909772,,,4.508309839299998,3.8495299999999992,1.078938109081696,1.9079670698924724,,-0.3207941666666661,-0.1388095185881369,"['NA', 'NA']","['→', '↓']","['↓', '→']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
